X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
930;259;0.4844719;0.240117;0.5461239;0.1745705;648.6;0.1964823;False;11/21/2025 3:40:52 PM:549;1763710852549;;
939;254;0.4894009;0.2352452;0.5461435;0.1745427;649.2;0.1965229;False;11/21/2025 3:40:52 PM:569;1763710852569;;
936;305;0.488011;0.2827927;0.4568739;0.5213217;646.3;0.1958755;False;11/21/2025 3:40:52 PM:590;1763710852590;;
936;281;0.4877619;0.2609827;0.472972;0.112485;645.0;0.1951295;False;11/21/2025 3:40:52 PM:611;1763710852611;;
936;263;0.4875502;0.2440802;0.4730631;0.1124801;643.9;0.1951852;False;11/21/2025 3:40:52 PM:632;1763710852632;;
936;260;0.4875214;0.2416005;0.479751;0.1932744;644.7;0.1933835;False;11/21/2025 3:40:52 PM:652;1763710852652;;
958;252;0.4989606;0.2342147;0.5827892;0.1435156;643.8;0.1937884;False;11/21/2025 3:40:52 PM:673;1763710852673;;
982;228;0.5117352;0.2119039;0.6014006;0.05116604;643.0;0.1945039;False;11/21/2025 3:40:52 PM:692;1763710852692;;
977;228;0.5092036;0.2112319;0.4634298;0.1844453;641.4;0.2064401;False;11/21/2025 3:40:52 PM:712;1763710852712;;
973;227;0.5071154;0.2106476;0.4640221;0.184471;639.9;0.2068448;False;11/21/2025 3:40:52 PM:732;1763710852732;;
975;216;0.5083058;0.2000414;0.5321015;0.08951221;639.9;0.2221057;False;11/21/2025 3:40:52 PM:752;1763710852752;;
977;208;0.509045;0.1926356;0.5292146;0.09336594;639.8;0.2225319;False;11/21/2025 3:40:52 PM:771;1763710852771;;
981;208;0.5110895;0.1929286;0.5466107;0.2093929;637.2;0.2213246;False;11/21/2025 3:40:52 PM:791;1763710852791;;
981;208;0.5110407;0.1929258;0.5034854;0.1895194;634.8;0.2218285;False;11/21/2025 3:40:52 PM:810;1763710852810;;
997;207;0.519486;0.1920216;0.5917653;0.1563831;634.3;0.2223258;False;11/21/2025 3:40:52 PM:830;1763710852830;;
995;209;0.5185834;0.19386;0.4920662;0.2391036;639.4;0.1746907;False;11/21/2025 3:40:52 PM:851;1763710852851;;
994;212;0.5178095;0.1970254;0.4918368;0.259905;644.1;0.1753084;False;11/21/2025 3:40:52 PM:870;1763710852870;;
988;209;0.5147361;0.1936624;0.4663546;0.1301642;645.1;0.1648491;True;11/21/2025 3:40:52 PM:890;1763710852890;;
